run,he,mode,loss,train_f1,val_f1,test_f1,iter
0,0.1274685859680175,learned,0.0316886715590953,1.0,0.7627118644067796,0.7027027027027027,
1,0.1274685859680175,learned,0.0214260499924421,1.0,0.7457627118644068,0.6216216216216216,
2,0.1274685859680175,learned,0.0264795646071434,1.0,0.7627118644067796,0.6486486486486487,
3,0.1274685859680175,learned,0.0474561154842376,1.0,0.7627118644067796,0.5945945945945946,
4,0.1274685859680175,learned,0.0301615521311759,1.0,0.8135593220338985,0.6486486486486487,
0,0.1274685859680175,learned,0.0296225417405366,1.0,0.7627118644067796,0.6756756756756757,
1,0.1274685859680175,learned,0.0219814181327819,1.0,0.7457627118644068,0.6216216216216216,
2,0.1274685859680175,learned,0.0290408264845609,1.0,0.7627118644067796,0.6486486486486487,
3,0.1274685859680175,learned,0.0290206801146268,1.0,0.7796610169491526,0.5945945945945946,
4,0.1274685859680175,learned,0.0409750491380691,1.0,0.7966101694915254,0.6486486486486487,
0,0.1274685859680175,learned,0.020032525062561,1.0,0.7457627118644068,0.6486486486486487,500.0
1,0.1274685859680175,learned,0.0210022646933794,1.0,0.7627118644067796,0.6756756756756757,500.0
2,0.1274685859680175,learned,0.0198181588202714,1.0,0.7796610169491526,0.6216216216216216,500.0
3,0.1274685859680175,learned,0.0784572586417198,1.0,0.7288135593220338,0.6756756756756757,500.0
4,0.1274685859680175,learned,0.0217129867523908,1.0,0.7796610169491526,0.6486486486486487,500.0
0,0.1274685859680175,learned,0.0242378246039152,1.0,0.7457627118644068,0.7027027027027027,500.0
1,0.1274685859680175,learned,0.0216418709605932,1.0,0.7627118644067796,0.6756756756756757,500.0
2,0.1274685859680175,learned,0.0202109571546316,1.0,0.7796610169491526,0.6216216216216216,500.0
3,0.1274685859680175,learned,0.0167857278138399,1.0,0.7288135593220338,0.6486486486486487,500.0
4,0.12746858596801758,learned,0.01909095235168934,1.0,0.7796610169491526,0.6216216216216216,500.0
